symbol	kind	family	reference_source	firestaff_mapping	status	notes
F2258_SetVolume	F	SetVolume	ANIMSND.C:601	-	MISSING	No exact numbered token found in Firestaff src/include; no implementation claim.
F2259_INIT_TOWNS_SCREEN	F	INIT	ANIMTOWN.C:747	src/dm1/dm1_v1_game_state_pc34_compat.c:341	UNCERTAIN_NUMBERED_EVIDENCE	Exact numeric token occurs in Firestaff source; this audit did not verify behavioral equivalence or implementation.
F2260_RESTORE_TOWNS_SCREEN	F	RESTORE	CEDT027.C:1563	-	MISSING	No exact numbered token found in Firestaff src/include; no implementation claim.
F2261_Palette	F	Palette	ANIMTOWN.C:533	src/dm1/dm1_v1_viewport_3d_pc34_compat.c:3571	UNCERTAIN_NUMBERED_EVIDENCE	Exact numeric token occurs in Firestaff source; this audit did not verify behavioral equivalence or implementation.
F2262_TIMER_A_EVENT	F	TIMER	ANIMTOWN.C:687	src/csb/csb_v1_f2262_timer_a_event_pc34_compat.c; include/csb_v1_f2262_timer_a_event_pc34_compat.h; tests/test_csb_v1_f2262_timer_a_event_pc34_compat.c	IMPLEMENTED_NARROW	CSB owns the PC34 input-wait Timer A event boundary: it increments the wait-for-input vertical-blank counter, sets stop-waiting at the source maximum, records FM-Towns sound counter/fade as optional platform state, and marks that branch unavailable for PC34 rather than fabricating FM-Towns runtime state.
F2263_INIT_TIMER	F	INIT	ANIMTOWN.C:707	src/dm1/dm1_v1_game_state_pc34_compat.c:343	UNCERTAIN_NUMBERED_EVIDENCE	Exact numeric token occurs in Firestaff source; this audit did not verify behavioral equivalence or implementation.
F2264_INIT_PCM_SOUND	F	INIT	ANIMSND.C:534	src/dm1/dm1_v1_game_state_pc34_compat.c:344	UNCERTAIN_NUMBERED_EVIDENCE	Exact numeric token occurs in Firestaff source; this audit did not verify behavioral equivalence or implementation.
F2277_KEYREAD	F	KEYREAD	CEDT029.C:35	-	MISSING	No exact numbered token found in Firestaff src/include; no implementation claim.
F2281_MEM1_05_ClearBytes	F	MEM1	COMPILE.H:3	-	MISSING	No exact numbered token found in Firestaff src/include; no implementation claim.
F6000_PRIM_17_File_Open	F	PRIM	PRIM.H:366	-	MISSING	No exact numbered token found in Firestaff src/include; no implementation claim.
F6001_PRIM_18_File_Close	F	PRIM	PRIM.H:367	-	MISSING	No exact numbered token found in Firestaff src/include; no implementation claim.
F6002_PRIM_22_Console_PrintMessage	F	PRIM	PRIM.H:370	-	MISSING	No exact numbered token found in Firestaff src/include; no implementation claim.
F6003_PRIM_23_Input_WaitForChar	F	PRIM	PRIM.H:371	-	MISSING	No exact numbered token found in Firestaff src/include; no implementation claim.
F6004_PRIM_24_Input_Read	F	PRIM	PRIM.H:372	-	MISSING	No exact numbered token found in Firestaff src/include; no implementation claim.
F6005_PRIM_21_FTL_FatalLoaderError	F	PRIM	PRIM.H:373	-	MISSING	No exact numbered token found in Firestaff src/include; no implementation claim.
F6006_PRIM_07_FTL_Execute	F	PRIM	PRIM.H:374	-	MISSING	No exact numbered token found in Firestaff src/include; no implementation claim.
F6007_CallFTLProgram	F	CallFTLProgram	PRIM.H:378	-	MISSING	No exact numbered token found in Firestaff src/include; no implementation claim.
F6008_PRIM_29_Empty	F	PRIM	PRIM.H:375	-	MISSING	No exact numbered token found in Firestaff src/include; no implementation claim.
F6009_GetInitialA5World	F	GetInitialA5World	PRIM.H:376	-	MISSING	No exact numbered token found in Firestaff src/include; no implementation claim.
F6010_ExecuteLibraryFunction	F	ExecuteLibraryFunction	PRIM.H:377	-	MISSING	No exact numbered token found in Firestaff src/include; no implementation claim.
F6011_BeginLibraryFunction	F	BeginLibraryFunction	PRIM2B.C:60	-	MISSING	No exact numbered token found in Firestaff src/include; no implementation claim.
F6012_EndLibraryFunction	F	EndLibraryFunction	PRIM2B.C:77	-	MISSING	No exact numbered token found in Firestaff src/include; no implementation claim.
F6013_F0917_PRIM_15_Memory_Allocate	F	F0917	PRIM.H:319	-	MISSING	No exact numbered token found in Firestaff src/include; no implementation claim.
F6014_F0918_PRIM_16_Memory_Free	F	F0918	PRIM.H:320	-	MISSING	No exact numbered token found in Firestaff src/include; no implementation claim.
F6015_F6000_PRIM_17_File_Open	F	F6000	PRIM.H:321	-	MISSING	No exact numbered token found in Firestaff src/include; no implementation claim.
F6016_F6001_PRIM_18_File_Close	F	F6001	PRIM.H:322	-	MISSING	No exact numbered token found in Firestaff src/include; no implementation claim.
F6017_F0919_PRIM_19_File_Seek	F	F0919	PRIM.H:323	-	MISSING	No exact numbered token found in Firestaff src/include; no implementation claim.
F6018_F0920_PRIM_20_File_Read	F	F0920	PRIM.H:324	-	MISSING	No exact numbered token found in Firestaff src/include; no implementation claim.
F6019_F6002_PRIM_22_Console_PrintMessage	F	F6002	PRIM.H:326	-	MISSING	No exact numbered token found in Firestaff src/include; no implementation claim.
F6020_F6003_PRIM_23_Input_WaitForChar	F	F6003	PRIM.H:327	-	MISSING	No exact numbered token found in Firestaff src/include; no implementation claim.
F6021_F6004_PRIM_24_Input_Read	F	F6004	PRIM.H:328	-	MISSING	No exact numbered token found in Firestaff src/include; no implementation claim.
F6022_F6005_PRIM_21_FTL_FatalLoaderError	F	F6005	PRIM.H:325	-	MISSING	No exact numbered token found in Firestaff src/include; no implementation claim.
F6023_F6037_PRIM_04_Library_HookFunction	F	F6037	PRIM.H:308	-	MISSING	No exact numbered token found in Firestaff src/include; no implementation claim.
F6024_F6044_PRIM_06_FTL_FreeMemory	F	F6044	PRIM.H:310	-	MISSING	No exact numbered token found in Firestaff src/include; no implementation claim.
F6025_F6006_PRIM_07_FTL_Execute	F	F6006	PRIM.H:311	-	MISSING	No exact numbered token found in Firestaff src/include; no implementation claim.
F6026_F0929_PRIM_05_FTL_Load	F	F0929	PRIM.H:309	-	MISSING	No exact numbered token found in Firestaff src/include; no implementation claim.
F6027_F6047_PRIM_11_Library_AddToList	F	F6047	PRIM.H:315	-	MISSING	No exact numbered token found in Firestaff src/include; no implementation claim.
F6028_F6048_PRIM_12_Library_RemoveFromList	F	F6048	PRIM.H:316	-	MISSING	No exact numbered token found in Firestaff src/include; no implementation claim.
F6028_F6048_RemoveLibraryFromLi	F	F6048	PRIM.H:440	-	MISSING	No exact numbered token found in Firestaff src/include; no implementation claim.
F6029_F6045_PRIM_13_Library_InitializeList	F	F6045	PRIM.H:317	-	MISSING	No exact numbered token found in Firestaff src/include; no implementation claim.
F6030_F6046_PRIM_14_Library_FindInList	F	F6046	PRIM.H:318	-	MISSING	No exact numbered token found in Firestaff src/include; no implementation claim.
F6031_F6040_PRIM_08_Library_Open	F	F6040	PRIM.H:312	-	MISSING	No exact numbered token found in Firestaff src/include; no implementation claim.
F6032_F6041_PRIM_09_Library_Close	F	F6041	PRIM.H:313	-	MISSING	No exact numbered token found in Firestaff src/include; no implementation claim.
F6033_F6042_PRIM_10_Library_FlagAsCanBeExpunged	F	F6042	PRIM.H:314	-	MISSING	No exact numbered token found in Firestaff src/include; no implementation claim.
F6034_F6049_PRIM_25_FTL_DecompressCODESegment	F	F6049	PRIM.H:329	-	MISSING	No exact numbered token found in Firestaff src/include; no implementation claim.
F6035_F6043_PRIM_26_FTL_LoadAndExecute	F	F6043	PRIM.H:330	-	MISSING	No exact numbered token found in Firestaff src/include; no implementation claim.
F6036_F6039_PRIM_27_File_IsOpenable	F	F6039	PRIM.H:331	-	MISSING	No exact numbered token found in Firestaff src/include; no implementation claim.
F6037_PRIM_04_Library_HookFunction	F	PRIM	PRIM.H:339	-	MISSING	No exact numbered token found in Firestaff src/include; no implementation claim.
F6038_PRIM_28_Library_UnhookFunction	F	PRIM	PRIM.H:340	-	MISSING	No exact numbered token found in Firestaff src/include; no implementation claim.
F6039_PRIM_27_File_IsOpenable	F	PRIM	PRIM.H:341	-	MISSING	No exact numbered token found in Firestaff src/include; no implementation claim.
F6040_PRIM_08_Library_Open	F	PRIM	PRIM.H:342	-	MISSING	No exact numbered token found in Firestaff src/include; no implementation claim.
F6041_PRIM_09_Library_Close	F	PRIM	PRIM.H:343	-	MISSING	No exact numbered token found in Firestaff src/include; no implementation claim.
F6042_PRIM_10_Library_FlagAsCanBeExpunged	F	PRIM	PRIM.H:344	-	MISSING	No exact numbered token found in Firestaff src/include; no implementation claim.
F6043_PRIM_26_FTL_LoadAndExecute	F	PRIM	PRIM.H:345	-	MISSING	No exact numbered token found in Firestaff src/include; no implementation claim.
F6044_PRIM_06_FTL_FreeMemory	F	PRIM	PRIM.H:347	-	MISSING	No exact numbered token found in Firestaff src/include; no implementation claim.
F6045_PRIM_13_Library_InitializeList	F	PRIM	PRIM.H:348	-	MISSING	No exact numbered token found in Firestaff src/include; no implementation claim.
F6046_PRIM_14_Library_FindInList	F	PRIM	PRIM.H:349	-	MISSING	No exact numbered token found in Firestaff src/include; no implementation claim.
F6047_PRIM_11_Library_AddToList	F	PRIM	PRIM.H:350	-	MISSING	No exact numbered token found in Firestaff src/include; no implementation claim.
F6048_PRIM_12_Library_RemoveFromList	F	PRIM	PRIM.H:351	-	MISSING	No exact numbered token found in Firestaff src/include; no implementation claim.
F6049_PRIM_25_FTL_DecompressCODESegment	F	PRIM	APPA.C:40	-	MISSING	No exact numbered token found in Firestaff src/include; no implementation claim.
F6050_InitializeFTLLibraryManagement	F	InitializeFTLLibraryManagement	PRIM.H:353	-	MISSING	No exact numbered token found in Firestaff src/include; no implementation claim.
F6051_UnLoadFTLLibrary	F	UnLoadFTLLibrary	PRIM.H:354	-	MISSING	No exact numbered token found in Firestaff src/include; no implementation claim.
F6052_FTL_UnloadAll	F	FTL	PRIM.H:355	-	MISSING	No exact numbered token found in Firestaff src/include; no implementation claim.
F6053_IsFunctionHooked	F	IsFunctionHooked	PRIM.H:356	-	MISSING	No exact numbered token found in Firestaff src/include; no implementation claim.
F7000_SavePortrait	F	SavePortrait	CEDT001.C:46	-	MISSING	No exact numbered token found in Firestaff src/include; no implementation claim.
F7001_SaveChampions	F	SaveChampions	CEDT001.C:132	-	MISSING	No exact numbered token found in Firestaff src/include; no implementation claim.
F7002_ReadCMP	F	ReadCMP	CEDT001.C:182	-	MISSING	No exact numbered token found in Firestaff src/include; no implementation claim.
F7003_LoadPortrait	F	LoadPortrait	CEDT001.C:237	-	MISSING	No exact numbered token found in Firestaff src/include; no implementation claim.
F7004_LoadChampions	F	LoadChampions	CEDT001.C:292	-	MISSING	No exact numbered token found in Firestaff src/include; no implementation claim.
F7005_Quit	F	Quit	CEDT001.C:321	-	MISSING	No exact numbered token found in Firestaff src/include; no implementation claim.
F7006_IsPointInBox	F	IsPointInBox	CEDT002.C:182	src/dm1/dm1_v1_click_routing_pc34_compat.c:149	UNCERTAIN_NUMBERED_EVIDENCE	Exact numeric token occurs in Firestaff source; this audit did not verify behavioral equivalence or implementation.
F7012_AddToInputInfoList	F	AddToInputInfoList	CEDT006.C:1303	src/dm1/dm1_v1_click_routing_pc34_compat.c:150	UNCERTAIN_NUMBERED_EVIDENCE	Exact numeric token occurs in Firestaff source; this audit did not verify behavioral equivalence or implementation.
F7013_RemoveFromInputInfoList_Unreferenced	F	RemoveFromInputInfoList	COMMAND.C:3092	src/dm1/dm1_v1_click_routing_pc34_compat.c:151	UNCERTAIN_NUMBERED_EVIDENCE	Exact numeric token occurs in Firestaff source; this audit did not verify behavioral equivalence or implementation.
F7014_SetCurrentInputInfoList	F	SetCurrentInputInfoList	CEDT008.C:247	src/dm1/dm1_v1_click_routing_pc34_compat.c:152	UNCERTAIN_NUMBERED_EVIDENCE	Exact numeric token occurs in Firestaff source; this audit did not verify behavioral equivalence or implementation.
F7015_ProcessNextUDCommand	F	ProcessNextUDCommand	CEDT006.C:1306	src/dm1/dm1_v1_click_routing_pc34_compat.c:153	UNCERTAIN_NUMBERED_EVIDENCE	Exact numeric token occurs in Firestaff source; this audit did not verify behavioral equivalence or implementation.
F7016_GetKeyFromCommand	F	GetKeyFromCommand	CEDT006.C:1519	src/dm1/dm1_v1_click_routing_pc34_compat.c:154	UNCERTAIN_NUMBERED_EVIDENCE	Exact numeric token occurs in Firestaff source; this audit did not verify behavioral equivalence or implementation.
F7017_GetIconIndex	F	GetIconIndex	CEDT004.C:188	-	MISSING	No exact numbered token found in Firestaff src/include; no implementation claim.
F7018_GetThingData	F	GetThingData	CEDT004.C:203	-	MISSING	No exact numbered token found in Firestaff src/include; no implementation claim.
F7019_GetObjectInfoIndex	F	GetObjectInfoIndex	CEDT004.C:196	-	MISSING	No exact numbered token found in Firestaff src/include; no implementation claim.
F7020_RemoveObjectModifiersFromStatistics	F	RemoveObjectModifiersFromStatistics	CEDT004.C:253	src/csb/csb_v1_character_pc34_compat.c:570	UNCERTAIN_NUMBERED_EVIDENCE	Exact numeric token occurs in Firestaff source; this audit did not verify behavioral equivalence or implementation.
F7021_InitAllocatedMemoryBlocks	F	InitAllocatedMemoryBlocks	CEDT005.C:285	-	MISSING	No exact numbered token found in Firestaff src/include; no implementation claim.
F7022_FreeAllAllocatedBlocks	F	FreeAllAllocatedBlocks	CEDT005.C:322	-	MISSING	No exact numbered token found in Firestaff src/include; no implementation claim.
F7023_Alloc	F	Alloc	CEDT005.C:341	-	MISSING	No exact numbered token found in Firestaff src/include; no implementation claim.
F7024_Free	F	Free	CEDT005.C:334	src/dm1/dm1_v1_portrait_panel_pc34_compat.c:131	UNCERTAIN_NUMBERED_EVIDENCE	Exact numeric token occurs in Firestaff source; this audit did not verify behavioral equivalence or implementation.
F7025_GetAllocatedBlockCount	F	GetAllocatedBlockCount	CEDT005.C:453	-	MISSING	No exact numbered token found in Firestaff src/include; no implementation claim.
F7026_EmptyFunction	F	EmptyFunction	CEDT005.C:459	-	MISSING	No exact numbered token found in Firestaff src/include; no implementation claim.
F7027_DrawTextCursor	F	DrawTextCursor	CEDT006.C:193	-	MISSING	No exact numbered token found in Firestaff src/include; no implementation claim.
F7028_EditChampionNameOrTitle	F	EditChampionNameOrTitle	CEDT006.C:224	-	MISSING	No exact numbered token found in Firestaff src/include; no implementation claim.
F7030_DrawFilledBox	F	DrawFilledBox	CEDT006.C:261	-	MISSING	No exact numbered token found in Firestaff src/include; no implementation claim.
F7031_DrawZoomedPortrait	F	DrawZoomedPortrait	CEDT006.C:299	-	MISSING	No exact numbered token found in Firestaff src/include; no implementation claim.
F7032_DrawChampionNameOnTopOfScreen	F	DrawChampionNameOnTopOfScreen	CEDT006.C:351	-	MISSING	No exact numbered token found in Firestaff src/include; no implementation claim.
F7033_DrawPortraitsAndNamesOnTopOfScreen	F	DrawPortraitsAndNamesOnTopOfScreen	CEDT006.C:372	-	MISSING	No exact numbered token found in Firestaff src/include; no implementation claim.
F7034_DrawButton	F	DrawButton	CEDT006.C:398	-	MISSING	No exact numbered token found in Firestaff src/include; no implementation claim.
F7035_SetSelectedColorBox	F	SetSelectedColorBox	CEDT006.C:423	-	MISSING	No exact numbered token found in Firestaff src/include; no implementation claim.
F7036_SetSelectedColorIndex	F	SetSelectedColorIndex	CEDT006.C:442	-	MISSING	No exact numbered token found in Firestaff src/include; no implementation claim.
F7037_UpdateUndoBitmap	F	UpdateUndoBitmap	CEDT006.C:460	-	MISSING	No exact numbered token found in Firestaff src/include; no implementation claim.
F7038_PrintChampionNameOrTitleForEdition	F	PrintChampionNameOrTitleForEdition	CEDT006.C:472	-	MISSING	No exact numbered token found in Firestaff src/include; no implementation claim.
F7039_DrawHealthOrStaminaOrMana	F	DrawHealthOrStaminaOrMana	CEDT006.C:493	-	MISSING	No exact numbered token found in Firestaff src/include; no implementation claim.
F7040_SelectChampion	F	SelectChampion	CEDT006.C:512	-	MISSING	No exact numbered token found in Firestaff src/include; no implementation claim.
F7041_ProcessKeyboardInput	F	ProcessKeyboardInput	CEDT006.C:662	-	MISSING	No exact numbered token found in Firestaff src/include; no implementation claim.
F7042_DrawChampionEditorScreen	F	DrawChampionEditorScreen	CEDT006.C:897	-	MISSING	No exact numbered token found in Firestaff src/include; no implementation claim.
F7043_IsClickOnColorPaletteProcessed	F	IsClickOnColorPaletteProcessed	CEDT006.C:942	-	MISSING	No exact numbered token found in Firestaff src/include; no implementation claim.
F7044_DrawPortraitPixel	F	DrawPortraitPixel	CEDT006.C:962	-	MISSING	No exact numbered token found in Firestaff src/include; no implementation claim.
F7045_IsPortraitPixelDrawn	F	IsPortraitPixelDrawn	CEDT006.C:1010	-	MISSING	No exact numbered token found in Firestaff src/include; no implementation claim.
F7046_FloodFillBitmapArea	F	FloodFillBitmapArea	CEDT006.C:1040	-	MISSING	No exact numbered token found in Firestaff src/include; no implementation claim.
F7047_SwapOnDiskAndOnScreenPortraits	F	SwapOnDiskAndOnScreenPortraits	CEDT006.C:1203	-	MISSING	No exact numbered token found in Firestaff src/include; no implementation claim.
F7048_CopyPortraitsAfterGameLoaded	F	CopyPortraitsAfterGameLoaded	CEDT006.C:1223	src/csb/csb_v1_runtime_pc34_compat.c:220	UNCERTAIN_NUMBERED_EVIDENCE	Exact numeric token occurs in Firestaff source; this audit did not verify behavioral equivalence or implementation.
