symbol	family	source_file	source_line	semantic_role	semantic_domain	firestaff_mapping	firestaff_status	evidence
G7085_LOAD_WHICH_SAVED_GAME	global	TOWNSGLB.H	339	classified save-load global state	save-load	declaration/reference TOWNSGLB.H:339; 9 additional source reference(s); semantic counterpart: src/dm1/dm1_v1_save_load_system_pc34_compat.c	semantic candidate (unverified)	declaration/reference TOWNSGLB.H:339; 9 additional source reference(s); semantic counterpart: src/dm1/dm1_v1_save_load_system_pc34_compat.c
G7086_SYSTEM_ERROR_23001	global	TOWNSGLB.H	340	classified unclassified global state	unclassified	none; no direct Firestaff counterpart	unmapped / no direct counterpart	declaration/reference TOWNSGLB.H:340; 6 additional source reference(s); no direct C/G storage counterpart; Firestaff uses named module state
G7087_SYSTEM_ERROR_23002	global	TOWNSGLB.H	341	classified unclassified global state	unclassified	none; no direct Firestaff counterpart	unmapped / no direct counterpart	declaration/reference TOWNSGLB.H:341; 6 additional source reference(s); no direct C/G storage counterpart; Firestaff uses named module state
G7088_SYSTEM_ERROR_23003	global	TOWNSGLB.H	342	classified unclassified global state	unclassified	none; no direct Firestaff counterpart	unmapped / no direct counterpart	declaration/reference TOWNSGLB.H:342; 6 additional source reference(s); no direct C/G storage counterpart; Firestaff uses named module state
G7100_as_InputInfo	global	TOWNSGLB.H	190	classified unclassified global state	unclassified	none; no direct Firestaff counterpart	unmapped / no direct counterpart	declaration/reference TOWNSGLB.H:190; 5 additional source reference(s); no direct C/G storage counterpart; Firestaff uses named module state
G7104_TextCursorVisible	global	CEDT001.C	19	classified input-ui global state	input-ui	none; source platform/toolchain state	out-of-scope: platform/toolchain	declaration/reference CEDT001.C:19; 10 additional source reference(s); source-only toolchain state; no Firestaff parity claim
G7105_EditChampionNameOrTitleCharacterIndex	global	CEDT001.C	20	classified champion-inventory global state	champion-inventory	none; source platform/toolchain state	out-of-scope: platform/toolchain	declaration/reference CEDT001.C:20; 6 additional source reference(s); source-only toolchain state; no Firestaff parity claim
G7106_EditChampionNameOrTitle	global	CEDT001.C	21	classified champion-inventory global state	champion-inventory	none; source platform/toolchain state	out-of-scope: platform/toolchain	declaration/reference CEDT001.C:21; 6 additional source reference(s); source-only toolchain state; no Firestaff parity claim
G7107_SelectedColorIndex	global	CEDT001.C	22	classified unclassified global state	unclassified	none; source platform/toolchain state	out-of-scope: platform/toolchain	declaration/reference CEDT001.C:22; 14 additional source reference(s); source-only toolchain state; no Firestaff parity claim
G7108_BlinkingCursorTimer	global	CEDT001.C	23	classified spell-timeline global state	spell-timeline	none; source platform/toolchain state	out-of-scope: platform/toolchain	declaration/reference CEDT001.C:23; 23 additional source reference(s); source-only toolchain state; no Firestaff parity claim
G7109_SelectedChampionIndex	global	CEDT001.C	24	classified champion-inventory global state	champion-inventory	none; source platform/toolchain state	out-of-scope: platform/toolchain	declaration/reference CEDT001.C:24; 41 additional source reference(s); source-only toolchain state; no Firestaff parity claim
G7110_RandomSeed	global	CEDT001.C	27	classified memory-runtime global state	memory-runtime	none; source platform/toolchain state	out-of-scope: platform/toolchain	declaration/reference CEDT001.C:27; 6 additional source reference(s); source-only toolchain state; no Firestaff parity claim
G7111_Games	global	TOWNSGLB.H	224	classified unclassified global state	unclassified	none; no direct Firestaff counterpart	unmapped / no direct counterpart	declaration/reference TOWNSGLB.H:224; 92 additional source reference(s); no direct C/G storage counterpart; Firestaff uses named module state
G7112_HideMousePointerCount	global	CEDT001.C	32	classified input-ui global state	input-ui	none; source platform/toolchain state	out-of-scope: platform/toolchain	declaration/reference CEDT001.C:32; 11 additional source reference(s); source-only toolchain state; no Firestaff parity claim
G7113_DialogBitmapIndex	global	CEDT001.C	33	classified dungeon-world global state	dungeon-world	none; source platform/toolchain state	out-of-scope: platform/toolchain	declaration/reference CEDT001.C:33; 17 additional source reference(s); source-only toolchain state; no Firestaff parity claim
G7114_LoadedChampionCount	global	CEDT001.C	34	classified save-load global state	save-load	none; source platform/toolchain state	out-of-scope: platform/toolchain	declaration/reference CEDT001.C:34; 32 additional source reference(s); source-only toolchain state; no Firestaff parity claim
G7115_DialogByteCount	global	CEDT001.C	35	classified input-ui global state	input-ui	none; source platform/toolchain state	out-of-scope: platform/toolchain	declaration/reference CEDT001.C:35; 8 additional source reference(s); source-only toolchain state; no Firestaff parity claim
G7116_Bitmap_FilePickerArrows	global	CEDT005.C	235	classified dungeon-world global state	dungeon-world	none; source platform/toolchain state	out-of-scope: platform/toolchain	declaration/reference CEDT005.C:235; 24 additional source reference(s); source-only toolchain state; no Firestaff parity claim
G7117_Bitmap_Mirror	global	TOWNSGLB.H	219	classified dungeon-world global state	dungeon-world	declaration/reference TOWNSGLB.H:219; 23 additional source reference(s); semantic counterpart: src/dm1/dm1_v1_dungeon_data_pc34_compat.c	semantic candidate (unverified)	declaration/reference TOWNSGLB.H:219; 23 additional source reference(s); semantic counterpart: src/dm1/dm1_v1_dungeon_data_pc34_compat.c
G7127_CleanupHandlerCount	global	CEDT002.C	10	classified champion-inventory global state	champion-inventory	none; source platform/toolchain state	out-of-scope: platform/toolchain	declaration/reference CEDT002.C:10; 12 additional source reference(s); source-only toolchain state; no Firestaff parity claim
G7128_LastProgramState	global	TOWNSGLB.H	258	classified unclassified global state	unclassified	none; no direct Firestaff counterpart	unmapped / no direct counterpart	declaration/reference TOWNSGLB.H:258; 43 additional source reference(s); no direct C/G storage counterpart; Firestaff uses named module state
G7129_ProgramStateOrdinal	global	CEDT002.C	13	classified unclassified global state	unclassified	none; source platform/toolchain state	out-of-scope: platform/toolchain	declaration/reference CEDT002.C:13; 23 additional source reference(s); source-only toolchain state; no Firestaff parity claim
G7131_Date	global	CEDT002.C	16	classified unclassified global state	unclassified	none; source platform/toolchain state	out-of-scope: platform/toolchain	declaration/reference CEDT002.C:16; 8 additional source reference(s); source-only toolchain state; no Firestaff parity claim
G7141_SegmentCount	global	CEDT002.C	27	classified unclassified global state	unclassified	none; source platform/toolchain state	out-of-scope: platform/toolchain	declaration/reference CEDT002.C:27; 9 additional source reference(s); source-only toolchain state; no Firestaff parity claim
G7155_pc_FirstMemoryArea	global	TOWNSGLB.H	303	classified memory-runtime global state	memory-runtime	declaration/reference TOWNSGLB.H:303; 14 additional source reference(s); semantic counterpart: src/csb/csb_v1_runtime_pc34_compat.c	semantic candidate (unverified)	declaration/reference TOWNSGLB.H:303; 14 additional source reference(s); semantic counterpart: src/csb/csb_v1_runtime_pc34_compat.c
G7156_pc_LastMemoryArea	global	TOWNSGLB.H	304	classified memory-runtime global state	memory-runtime	declaration/reference TOWNSGLB.H:304; 10 additional source reference(s); semantic counterpart: src/csb/csb_v1_runtime_pc34_compat.c	semantic candidate (unverified)	declaration/reference TOWNSGLB.H:304; 10 additional source reference(s); semantic counterpart: src/csb/csb_v1_runtime_pc34_compat.c
G7157_MemoryAreaCount	global	COMMAND.C	2565	classified input-ui global state	input-ui	declaration/reference COMMAND.C:2565; 23 additional source reference(s); semantic counterpart: src/dm1/dm1_v1_mouse_routes_pc34_compat.c; src/dm1/dm1_v1_click_routing_pc34_compat.c	semantic candidate (unverified)	declaration/reference COMMAND.C:2565; 23 additional source reference(s); semantic counterpart: src/dm1/dm1_v1_mouse_routes_pc34_compat.c; src/dm1/dm1_v1_click_routing_pc34_compat.c
G7158_ScreenPixelHeight	global	CEDT017.C	11	classified viewport-rendering global state	viewport-rendering	none; source platform/toolchain state	out-of-scope: platform/toolchain	declaration/reference CEDT017.C:11; 13 additional source reference(s); source-only toolchain state; no Firestaff parity claim
G7159_ScreenBufferByteCount	global	TOWNSGLB.H	416	classified viewport-rendering global state	viewport-rendering	declaration/reference TOWNSGLB.H:416; 5 additional source reference(s); semantic counterpart: src/dm1/dm1_v1_viewport_3d_pc34_compat.c	semantic candidate (unverified)	declaration/reference TOWNSGLB.H:416; 5 additional source reference(s); semantic counterpart: src/dm1/dm1_v1_viewport_3d_pc34_compat.c
G7160_Unused	global	COMMAND.C	2570	classified input-ui global state	input-ui	declaration/reference COMMAND.C:2570; 3 additional source reference(s); semantic counterpart: src/dm1/dm1_v1_mouse_routes_pc34_compat.c; src/dm1/dm1_v1_click_routing_pc34_compat.c	semantic candidate (unverified)	declaration/reference COMMAND.C:2570; 3 additional source reference(s); semantic counterpart: src/dm1/dm1_v1_mouse_routes_pc34_compat.c; src/dm1/dm1_v1_click_routing_pc34_compat.c
G7161_ScreenPixelWidth	global	CEDT017.C	10	classified viewport-rendering global state	viewport-rendering	none; source platform/toolchain state	out-of-scope: platform/toolchain	declaration/reference CEDT017.C:10; 13 additional source reference(s); source-only toolchain state; no Firestaff parity claim
G7166_DataDriveOrdinal	global	TOWNSGLB.H	448	classified unclassified global state	unclassified	none; no direct Firestaff counterpart	unmapped / no direct counterpart	declaration/reference TOWNSGLB.H:448; 1 additional source reference(s); no direct C/G storage counterpart; Firestaff uses named module state
G7167_VideoDriver	global	DEFS.H	5288	classified unclassified global state	unclassified	none; no direct Firestaff counterpart	unmapped / no direct counterpart	declaration/reference DEFS.H:5288; 4 additional source reference(s); no direct C/G storage counterpart; Firestaff uses named module state
G7168_AvailableRAMByteCount	global	CEDT028.C	7	classified unclassified global state	unclassified	none; source platform/toolchain state	out-of-scope: platform/toolchain	declaration/reference CEDT028.C:7; 10 additional source reference(s); source-only toolchain state; no Firestaff parity claim
G7169_puc_AvailableRAMBottom	global	TOWNSGLB.H	459	classified unclassified global state	unclassified	none; no direct Firestaff counterpart	unmapped / no direct counterpart	declaration/reference TOWNSGLB.H:459; 18 additional source reference(s); no direct C/G storage counterpart; Firestaff uses named module state
G8012_LPTPorts	global	STATS.C	7	classified unclassified global state	unclassified	none; no direct Firestaff counterpart	unmapped / no direct counterpart	declaration/reference STATS.C:7; 0 additional source reference(s); no direct C/G storage counterpart; Firestaff uses named module state
G8016_VideoChoice	global	DM.C	38	classified unclassified global state	unclassified	none; no direct Firestaff counterpart	unmapped / no direct counterpart	declaration/reference DM.C:38; 14 additional source reference(s); no direct C/G storage counterpart; Firestaff uses named module state
G8017_InputChoice	global	DM.C	39	classified unclassified global state	unclassified	none; no direct Firestaff counterpart	unmapped / no direct counterpart	declaration/reference DM.C:39; 9 additional source reference(s); no direct C/G storage counterpart; Firestaff uses named module state
G8018_AudioChoice	global	DM.C	40	classified unclassified global state	unclassified	none; no direct Firestaff counterpart	unmapped / no direct counterpart	declaration/reference DM.C:40; 11 additional source reference(s); no direct C/G storage counterpart; Firestaff uses named module state
G8019_LanguageChoice	global	DM.C	42	classified unclassified global state	unclassified	none; no direct Firestaff counterpart	unmapped / no direct counterpart	declaration/reference DM.C:42; 5 additional source reference(s); no direct C/G storage counterpart; Firestaff uses named module state
G8020_AdLibPort	global	DM.C	44	classified unclassified global state	unclassified	none; no direct Firestaff counterpart	unmapped / no direct counterpart	declaration/reference DM.C:44; 4 additional source reference(s); no direct C/G storage counterpart; Firestaff uses named module state
G8022_CommandLineParameters	global	DM.C	46	classified input-ui global state	input-ui	declaration/reference DM.C:46; 5 additional source reference(s); semantic counterpart: src/dm1/dm1_v1_mouse_routes_pc34_compat.c; src/dm1/dm1_v1_click_routing_pc34_compat.c	semantic candidate (unverified)	declaration/reference DM.C:46; 5 additional source reference(s); semantic counterpart: src/dm1/dm1_v1_mouse_routes_pc34_compat.c; src/dm1/dm1_v1_click_routing_pc34_compat.c
G8023_Video	global	DM.C	625	classified unclassified global state	unclassified	none; no direct Firestaff counterpart	unmapped / no direct counterpart	declaration/reference DM.C:625; 4 additional source reference(s); no direct C/G storage counterpart; Firestaff uses named module state
G8024_Audio	global	DM.C	629	classified unclassified global state	unclassified	none; no direct Firestaff counterpart	unmapped / no direct counterpart	declaration/reference DM.C:629; 6 additional source reference(s); no direct C/G storage counterpart; Firestaff uses named module state
