family	id	symbol	redmcsb_source	semantic_owner	classification	port_role	firestaff_mapping	disposition
P	3272	P3272_pc_	PRIM2C.C:144	F6002_PRIM_22_Console_PrintMessage	function_parameter	enclosing routine parameter contract (width, signedness, ownership, I/O semantics)	no standalone parameter mapping; enclosing-owner trace=none	enclosing_contract_required_not_independent_port
P	3273	P3273_l_	PRIM2C.C:231	F6005_PRIM_21_FTL_FatalLoaderError	function_parameter	enclosing routine parameter contract (width, signedness, ownership, I/O semantics)	no standalone parameter mapping; enclosing-owner trace=none	enclosing_contract_required_not_independent_port
P	3274	P3274_ps_	PRIM2C.C:252	F6006_PRIM_07_FTL_Execute	function_parameter	enclosing routine parameter contract (width, signedness, ownership, I/O semantics)	no standalone parameter mapping; enclosing-owner trace=none	enclosing_contract_required_not_independent_port
P	3275	P3275_l_	PRIM2C.C:252	F6006_PRIM_07_FTL_Execute	function_parameter	enclosing routine parameter contract (width, signedness, ownership, I/O semantics)	no standalone parameter mapping; enclosing-owner trace=none	enclosing_contract_required_not_independent_port
P	3276	P3276_ps_FTLLibrary	PRIM2C.C:310	F6010_ExecuteLibraryFunction	function_parameter	enclosing routine parameter contract (width, signedness, ownership, I/O semantics)	no standalone parameter mapping; enclosing-owner trace=none	enclosing_contract_required_not_independent_port
P	3277	P3277_RequestedFunctionOrdinal	PRIM2C.C:310	F6010_ExecuteLibraryFunction	function_parameter	enclosing routine parameter contract (width, signedness, ownership, I/O semantics)	no standalone parameter mapping; enclosing-owner trace=none	enclosing_contract_required_not_independent_port
P	3278	P3278_i_	IBMIO.C:353	F8087_	function_parameter	enclosing routine parameter contract (width, signedness, ownership, I/O semantics)	no standalone parameter mapping; enclosing-owner trace=none	enclosing_contract_required_not_independent_port
P	3279	P3279_i_	IBMIO.C:683	F8092_ConvertScanCodeToASCII	function_parameter	enclosing routine parameter contract (width, signedness, ownership, I/O semantics)	no standalone parameter mapping; enclosing-owner trace=none	enclosing_contract_required_not_independent_port
P	3280	P3280_i_MouseX	IBMIO.C:773	F8096_ProcessMouseState	function_parameter	enclosing routine parameter contract (width, signedness, ownership, I/O semantics)	no standalone parameter mapping; enclosing-owner trace=none	enclosing_contract_required_not_independent_port
P	3281	P3281_i_MouseY	IBMIO.C:773	F8096_ProcessMouseState	function_parameter	enclosing routine parameter contract (width, signedness, ownership, I/O semantics)	no standalone parameter mapping; enclosing-owner trace=none	enclosing_contract_required_not_independent_port
P	3282	P3282_i_RawButtonStatus	IBMIO.C:773	F8096_ProcessMouseState	function_parameter	enclosing routine parameter contract (width, signedness, ownership, I/O semantics)	no standalone parameter mapping; enclosing-owner trace=none	enclosing_contract_required_not_independent_port
P	3283	P3283_pfi_	IBMIO.C:881	F8101_SetMouseHandler	function_parameter	enclosing routine parameter contract (width, signedness, ownership, I/O semantics)	no standalone parameter mapping; enclosing-owner trace=none	enclosing_contract_required_not_independent_port
P	3284	P3284_i_PointerIndex	IBMIO.C:1131	F8108_RegisterMousePointerBitmap	function_parameter	enclosing routine parameter contract (width, signedness, ownership, I/O semantics)	no standalone parameter mapping; enclosing-owner trace=none	enclosing_contract_required_not_independent_port
P	3285	P3285_pc_PointerBitmap	IBMIO.C:1131	F8108_RegisterMousePointerBitmap	function_parameter	enclosing routine parameter contract (width, signedness, ownership, I/O semantics)	no standalone parameter mapping; enclosing-owner trace=none	enclosing_contract_required_not_independent_port
P	3286	P3286_i_HotspotX	IBMIO.C:1131	F8108_RegisterMousePointerBitmap	function_parameter	enclosing routine parameter contract (width, signedness, ownership, I/O semantics)	no standalone parameter mapping; enclosing-owner trace=none	enclosing_contract_required_not_independent_port
P	3287	P3287_i_HotspotY	IBMIO.C:1131	F8108_RegisterMousePointerBitmap	function_parameter	enclosing routine parameter contract (width, signedness, ownership, I/O semantics)	no standalone parameter mapping; enclosing-owner trace=none	enclosing_contract_required_not_independent_port
P	3288	P3288_i_	IBMIO.C:1152	F8109_SetMousePointer	function_parameter	enclosing routine parameter contract (width, signedness, ownership, I/O semantics)	no standalone parameter mapping; enclosing-owner trace=none	enclosing_contract_required_not_independent_port
P	3291	P3291_i_	IBMIO.C:1190	F8111_SetMousePointerCoordinates	function_parameter	enclosing routine parameter contract (width, signedness, ownership, I/O semantics)	no standalone parameter mapping; enclosing-owner trace=none	enclosing_contract_required_not_independent_port
P	3292	P3292_i_	IBMIO.C:1190	F8111_SetMousePointerCoordinates	function_parameter	enclosing routine parameter contract (width, signedness, ownership, I/O semantics)	no standalone parameter mapping; enclosing-owner trace=none	enclosing_contract_required_not_independent_port
P	3293	P3293_pi_	IBMIO.C:1215	F8112_GetMouseState	function_parameter	enclosing routine parameter contract (width, signedness, ownership, I/O semantics)	no standalone parameter mapping; enclosing-owner trace=none	enclosing_contract_required_not_independent_port
P	3294	P3294_pi_	IBMIO.C:1215	F8112_GetMouseState	function_parameter	enclosing routine parameter contract (width, signedness, ownership, I/O semantics)	no standalone parameter mapping; enclosing-owner trace=none	enclosing_contract_required_not_independent_port
P	3295	P3295_pi_	IBMIO.C:1215	F8112_GetMouseState	function_parameter	enclosing routine parameter contract (width, signedness, ownership, I/O semantics)	no standalone parameter mapping; enclosing-owner trace=none	enclosing_contract_required_not_independent_port
P	3296	P3296_c_	IBMIO.C:1227	F8113_	function_parameter	enclosing routine parameter contract (width, signedness, ownership, I/O semantics)	no standalone parameter mapping; enclosing-owner trace=none	enclosing_contract_required_not_independent_port
P	3297	P3297_pfv_	IBMIO.C:1280	F8114_	function_parameter	enclosing routine parameter contract (width, signedness, ownership, I/O semantics)	no standalone parameter mapping; enclosing-owner trace=none	enclosing_contract_required_not_independent_port
P	3298	P3298_c_	IBMIO.C:1292	F8115_	function_parameter	enclosing routine parameter contract (width, signedness, ownership, I/O semantics)	no standalone parameter mapping; enclosing-owner trace=none	enclosing_contract_required_not_independent_port
P	3299	P3299_c_	IBMIO.C:1292	F8115_	function_parameter	enclosing routine parameter contract (width, signedness, ownership, I/O semantics)	no standalone parameter mapping; enclosing-owner trace=none	enclosing_contract_required_not_independent_port
P	3300	P3300_i_	IBMIO.C:1310	F8116_	function_parameter	enclosing routine parameter contract (width, signedness, ownership, I/O semantics)	no standalone parameter mapping; enclosing-owner trace=none	enclosing_contract_required_not_independent_port
P	3301	P3301_pc_	IBMIO.C:1876	F8119_	function_parameter	enclosing routine parameter contract (width, signedness, ownership, I/O semantics)	no standalone parameter mapping; enclosing-owner trace=none	enclosing_contract_required_not_independent_port
P	3302	P3302_ui_	IBMIO.C:1876	F8119_	function_parameter	enclosing routine parameter contract (width, signedness, ownership, I/O semantics)	no standalone parameter mapping; enclosing-owner trace=none	enclosing_contract_required_not_independent_port
P	3303	P3303_i_	IBMIO.C:1876	F8119_	function_parameter	enclosing routine parameter contract (width, signedness, ownership, I/O semantics)	no standalone parameter mapping; enclosing-owner trace=none	enclosing_contract_required_not_independent_port
P	3304	P3304_ui_	IBMIO.C:1876	F8119_	function_parameter	enclosing routine parameter contract (width, signedness, ownership, I/O semantics)	no standalone parameter mapping; enclosing-owner trace=none	enclosing_contract_required_not_independent_port
P	3305	P3305_pc_	IBMIO.C:1950	F8120_	function_parameter	enclosing routine parameter contract (width, signedness, ownership, I/O semantics)	no standalone parameter mapping; enclosing-owner trace=none	enclosing_contract_required_not_independent_port
P	3306	P3306_ui_	IBMIO.C:1950	F8120_	function_parameter	enclosing routine parameter contract (width, signedness, ownership, I/O semantics)	no standalone parameter mapping; enclosing-owner trace=none	enclosing_contract_required_not_independent_port
P	3307	P3307_i_	IBMIO.C:1950	F8120_	function_parameter	enclosing routine parameter contract (width, signedness, ownership, I/O semantics)	no standalone parameter mapping; enclosing-owner trace=none	enclosing_contract_required_not_independent_port
P	3308	P3308_ui_	IBMIO.C:1950	F8120_	function_parameter	enclosing routine parameter contract (width, signedness, ownership, I/O semantics)	no standalone parameter mapping; enclosing-owner trace=none	enclosing_contract_required_not_independent_port
P	3309	P3309_i_	IBMIO.C:1950	F8120_	function_parameter	enclosing routine parameter contract (width, signedness, ownership, I/O semantics)	no standalone parameter mapping; enclosing-owner trace=none	enclosing_contract_required_not_independent_port
P	3310	P3310_i_	IBMIO.C:1950	F8120_	function_parameter	enclosing routine parameter contract (width, signedness, ownership, I/O semantics)	no standalone parameter mapping; enclosing-owner trace=none	enclosing_contract_required_not_independent_port
P	3311	P3311_pc_	IBMIO.C:2029	F8121_	function_parameter	enclosing routine parameter contract (width, signedness, ownership, I/O semantics)	no standalone parameter mapping; enclosing-owner trace=none	enclosing_contract_required_not_independent_port
P	3312	P3312_i_	IBMIO.C:2029	F8121_	function_parameter	enclosing routine parameter contract (width, signedness, ownership, I/O semantics)	no standalone parameter mapping; enclosing-owner trace=none	enclosing_contract_required_not_independent_port
P	3313	P3313_i_	IBMIO.C:2029	F8121_	function_parameter	enclosing routine parameter contract (width, signedness, ownership, I/O semantics)	no standalone parameter mapping; enclosing-owner trace=none	enclosing_contract_required_not_independent_port
P	3314	P3314_ui_	IBMIO.C:2029	F8121_	function_parameter	enclosing routine parameter contract (width, signedness, ownership, I/O semantics)	no standalone parameter mapping; enclosing-owner trace=none	enclosing_contract_required_not_independent_port
P	3315	P3315_pc_	IBMIO.C:2055	F8122_	function_parameter	enclosing routine parameter contract (width, signedness, ownership, I/O semantics)	no standalone parameter mapping; enclosing-owner trace=none	enclosing_contract_required_not_independent_port
P	3316	P3316_i_	IBMIO.C:2055	F8122_	function_parameter	enclosing routine parameter contract (width, signedness, ownership, I/O semantics)	no standalone parameter mapping; enclosing-owner trace=none	enclosing_contract_required_not_independent_port
P	3317	P3317_i_	IBMIO.C:2055	F8122_	function_parameter	enclosing routine parameter contract (width, signedness, ownership, I/O semantics)	no standalone parameter mapping; enclosing-owner trace=none	enclosing_contract_required_not_independent_port
P	3318	P3318_i_	IBMIO.C:2055	F8122_	function_parameter	enclosing routine parameter contract (width, signedness, ownership, I/O semantics)	no standalone parameter mapping; enclosing-owner trace=none	enclosing_contract_required_not_independent_port
P	3319	P3319_pc_	IBMIO.C:2109	F8125_	function_parameter	enclosing routine parameter contract (width, signedness, ownership, I/O semantics)	no standalone parameter mapping; enclosing-owner trace=none	enclosing_contract_required_not_independent_port
P	3320	P3320_i_	IBMIO.C:2109	F8125_	function_parameter	enclosing routine parameter contract (width, signedness, ownership, I/O semantics)	no standalone parameter mapping; enclosing-owner trace=none	enclosing_contract_required_not_independent_port
P	3321	P3321_i_	IBMIO.C:2109	F8125_	function_parameter	enclosing routine parameter contract (width, signedness, ownership, I/O semantics)	no standalone parameter mapping; enclosing-owner trace=none	enclosing_contract_required_not_independent_port
P	3322	P3322_i_	IBMIO.C:2109	F8125_	function_parameter	enclosing routine parameter contract (width, signedness, ownership, I/O semantics)	no standalone parameter mapping; enclosing-owner trace=none	enclosing_contract_required_not_independent_port
