reference	symbol	disposition	owner	evidence	notes
ReDMCSB	F0909_PlaySwooshSound	IMPLEMENTED_NARROW	CSB	src/csb/csb_v1_f0908_f0909_f0910_swsh_sound_pc34_compat.c; include/csb_v1_f0908_f0909_f0910_swsh_sound_pc34_compat.h; tests/test_csb_v1_f0908_f0909_f0910_swsh_sound_pc34_compat.c; src/csb/csb_v1_startup_playback_pc34_compat.c; src/csb/csb_v1_boot.c	Models SWSHSND.C F0909 as the source pre-title play order: F0908 init must be consumed, both left/right channels start, CMD_START is sent, and TITLE.C F0437 has not started yet; synthetic sound data or legacy swoosh wrappers are rejected.
ReDMCSB	F0910_ReleaseSwooshSound	IMPLEMENTED_NARROW	CSB	src/csb/csb_v1_f0908_f0909_f0910_swsh_sound_pc34_compat.c; include/csb_v1_f0908_f0909_f0910_swsh_sound_pc34_compat.h; tests/test_csb_v1_f0908_f0909_f0910_swsh_sound_pc34_compat.c; src/csb/csb_v1_startup_playback_pc34_compat.c; src/csb/csb_v1_boot.c	Models SWSHSND.C F0910 as the source pre-title release order: finish with sync cycle, wait for both channels, clear sync, stop, release the owned sample buffer, and only then allow TITLE.C F0437 to consume C001; host audio-device emulation, synthetic sound data, and legacy wrappers are rejected.
ReDMCSB	F1075_OpenLayersLibrary	NON_APPLICABLE_PLATFORM_BOUNDARY	CSB	src/csb/csb_v1_f1075_f1076_f1077_f1078_device_helpers_pc34_compat.c; include/csb_v1_f1075_f1076_f1077_f1078_device_helpers_pc34_compat.h; tests/test_csb_v1_f1075_f1076_f1077_f1078_device_helpers_pc34_compat.c	Models AMIGINIT.C F1075 as a source-named PC34 no-op boundary for Amiga layers.library open; no portable host library route is synthesized.
ReDMCSB	F1076_CloseLayersLibrary	NON_APPLICABLE_PLATFORM_BOUNDARY	CSB	src/csb/csb_v1_f1075_f1076_f1077_f1078_device_helpers_pc34_compat.c; include/csb_v1_f1075_f1076_f1077_f1078_device_helpers_pc34_compat.h; tests/test_csb_v1_f1075_f1076_f1077_f1078_device_helpers_pc34_compat.c	Models AMIGINIT.C F1076 as a source-named PC34 no-op boundary for Amiga layers.library teardown; no portable host library route is synthesized.
ReDMCSB	F1077_OpenConsoleDevice	NON_APPLICABLE_PLATFORM_BOUNDARY	CSB	src/csb/csb_v1_f1075_f1076_f1077_f1078_device_helpers_pc34_compat.c; include/csb_v1_f1075_f1076_f1077_f1078_device_helpers_pc34_compat.h; tests/test_csb_v1_f1075_f1076_f1077_f1078_device_helpers_pc34_compat.c	Models AMIGINIT.C F1077 as a source-named PC34 no-op boundary for Amiga console.device open; no portable host console-device route is synthesized.
ReDMCSB	F1078_CloseConsoleDevice	NON_APPLICABLE_PLATFORM_BOUNDARY	CSB	src/csb/csb_v1_f1075_f1076_f1077_f1078_device_helpers_pc34_compat.c; include/csb_v1_f1075_f1076_f1077_f1078_device_helpers_pc34_compat.h; tests/test_csb_v1_f1075_f1076_f1077_f1078_device_helpers_pc34_compat.c	Models AMIGINIT.C F1078 as a source-named PC34 no-op boundary for Amiga console.device teardown; no portable host console-device route is synthesized.
ReDMCSB	F1085_IntuitionVectorReplacement	NON_APPLICABLE_PLATFORM_BOUNDARY	CSB	src/csb/csb_v1_f1085_f1086_f1087_intuition_vector_helpers_pc34_compat.c; include/csb_v1_f1085_f1086_f1087_intuition_vector_helpers_pc34_compat.h; tests/test_csb_v1_f1085_f1086_f1087_intuition_vector_helpers_pc34_compat.c	Models AMIGINIT.C F1085 as the source-defined zero callback; no Amiga Intuition vector behavior is synthesized on PC34.
ReDMCSB	F1086_ReplaceIntuitionVectors	NON_APPLICABLE_PLATFORM_BOUNDARY	CSB	src/csb/csb_v1_f1085_f1086_f1087_intuition_vector_helpers_pc34_compat.c; include/csb_v1_f1085_f1086_f1087_intuition_vector_helpers_pc34_compat.h; tests/test_csb_v1_f1085_f1086_f1087_intuition_vector_helpers_pc34_compat.c	Models AMIGINIT.C F1086 as a source-named PC34 no-op boundary for Amiga Intuition vector replacement; no portable host vector route is synthesized.
ReDMCSB	F1087_RestoreIntuitionVectors	NON_APPLICABLE_PLATFORM_BOUNDARY	CSB	src/csb/csb_v1_f1085_f1086_f1087_intuition_vector_helpers_pc34_compat.c; include/csb_v1_f1085_f1086_f1087_intuition_vector_helpers_pc34_compat.h; tests/test_csb_v1_f1085_f1086_f1087_intuition_vector_helpers_pc34_compat.c	Models AMIGINIT.C F1087 as a source-named PC34 no-op boundary for Amiga Intuition vector restore; no portable host vector route is synthesized.
ReDMCSB	F1090_GetCSBInternalErrorMessage	IMPLEMENTED_NARROW	CSB	src/csb/csb_v1_f1092_f1093_f1094_alert_helpers_pc34_compat.c; include/csb_v1_f1092_f1093_f1094_alert_helpers_pc34_compat.h; include/redmcsb_f1090_get_csb_internal_error_message_pc34_compat.h; tests/test_csb_v1_f1092_f1093_f1094_alert_helpers_pc34_compat.c	Models AMIGINIT.C F1090 as the exact mutable DisplayAlert byte template headed by x=0x00B8,y=0x10 and "Chaos Strikes Back System Error 00"; no host alert or restart route is synthesized.
ReDMCSB	F1091_GetCSBSystemErrorMessage	IMPLEMENTED_NARROW	CSB	src/csb/csb_v1_f1092_f1093_f1094_alert_helpers_pc34_compat.c; include/csb_v1_f1092_f1093_f1094_alert_helpers_pc34_compat.h; include/redmcsb_f1091_get_csb_system_error_message_pc34_compat.h; tests/test_csb_v1_f1092_f1093_f1094_alert_helpers_pc34_compat.c	Models AMIGINIT.C F1091 as the exact mutable DisplayAlert byte template headed by x=0x0094,y=0x10 and "Chaos Strikes Back Internal Error: 00000000"; no host alert or restart route is synthesized.
ReDMCSB	F1092_GetHexadecimalDigits	IMPLEMENTED_NARROW	CSB	src/csb/csb_v1_f1092_f1093_f1094_alert_helpers_pc34_compat.c; include/csb_v1_f1092_f1093_f1094_alert_helpers_pc34_compat.h; tests/test_csb_v1_f1092_f1093_f1094_alert_helpers_pc34_compat.c	Models AMIGINIT.C F1092 as the lowercase source hexadecimal digit table used by CSB DisplayAlert message builders.
ReDMCSB	F1093_DisplayAlertCSBInternalError	IMPLEMENTED_NARROW	CSB	src/csb/csb_v1_f1092_f1093_f1094_alert_helpers_pc34_compat.c; include/csb_v1_f1092_f1093_f1094_alert_helpers_pc34_compat.h; tests/test_csb_v1_f1092_f1093_f1094_alert_helpers_pc34_compat.c	Models AMIGINIT.C F1093 as the two-digit decimal mutation of the F1090 template; terminal Amiga DisplayAlert/ResetAmiga remains a PC34 no-host boundary.
ReDMCSB	F1094_DisplayAlertCSBSystemError	IMPLEMENTED_NARROW	CSB	src/csb/csb_v1_f1092_f1093_f1094_alert_helpers_pc34_compat.c; include/csb_v1_f1092_f1093_f1094_alert_helpers_pc34_compat.h; tests/test_csb_v1_f1092_f1093_f1094_alert_helpers_pc34_compat.c	Models AMIGINIT.C F1094 as the eight-digit lowercase hexadecimal mutation of the F1091 template; terminal Amiga DisplayAlert/ResetAmiga remains a PC34 no-host boundary.
ReDMCSB	F1106_IsTrackdiskDeviceOpened	NON_APPLICABLE_PLATFORM_BOUNDARY	CSB	src/csb/csb_v1_f1106_f1107_f1109_f1114_fio1_trackdisk_boundaries_pc34_compat.c; include/csb_v1_f1106_f1107_f1109_f1114_fio1_trackdisk_boundaries_pc34_compat.h; tests/test_csb_v1_f1106_f1107_f1109_f1114_fio1_trackdisk_boundaries_pc34_compat.c	Models FLOPPYAM.C F1106 as a PC34 no-host trackdisk boundary: the Amiga trackdisk.device probe is not performed and the callable reports not-opened; FIO1.C drive-count consumption remains source-evidenced without synthesized disk state.
ReDMCSB	F1107_GetDiskChangeCounter	NON_APPLICABLE_PLATFORM_BOUNDARY	CSB	src/csb/csb_v1_f1106_f1107_f1109_f1114_fio1_trackdisk_boundaries_pc34_compat.c; include/csb_v1_f1106_f1107_f1109_f1114_fio1_trackdisk_boundaries_pc34_compat.h; tests/test_csb_v1_f1106_f1107_f1109_f1114_fio1_trackdisk_boundaries_pc34_compat.c	Models FLOPPYAM.C F1107's failed-open return of -1 on PC34; no TD_CHANGENUM request, host media probe, or synthetic disk-change counter is created.
ReDMCSB	F1109_GetDiskState	NON_APPLICABLE_PLATFORM_BOUNDARY	CSB	src/csb/csb_v1_f1106_f1107_f1109_f1114_fio1_trackdisk_boundaries_pc34_compat.c; include/csb_v1_f1106_f1107_f1109_f1114_fio1_trackdisk_boundaries_pc34_compat.h; tests/test_csb_v1_f1106_f1107_f1109_f1114_fio1_trackdisk_boundaries_pc34_compat.c	Models FLOPPYAM.C F1109's source default disk state 0 (no disk in drive) on PC34; no TD_CHANGESTATE/TD_PROTSTATUS request or fabricated write-protection state is produced.
ReDMCSB	F1114_CloseTrackdiskDevice	NON_APPLICABLE_PLATFORM_BOUNDARY	CSB	src/csb/csb_v1_f1106_f1107_f1109_f1114_fio1_trackdisk_boundaries_pc34_compat.c; include/csb_v1_f1106_f1107_f1109_f1114_fio1_trackdisk_boundaries_pc34_compat.h; tests/test_csb_v1_f1106_f1107_f1109_f1114_fio1_trackdisk_boundaries_pc34_compat.c	Models FLOPPYAM.C F1114 as a PC34 no-op close boundary because no trackdisk.device handle is opened; CNFG.C/FLOPPYAM callers remain source-evidenced without host device teardown.
ReDMCSB	F1159_Empty	NON_APPLICABLE_PLATFORM_BOUNDARY	CSB	src/csb/csb_v1_f1159_f1160_f1161_f1162_f1163_usio_helpers_pc34_compat.c; include/csb_v1_f1159_f1160_f1161_f1162_f1163_usio_helpers_pc34_compat.h; tests/test_csb_v1_f1159_f1160_f1161_f1162_f1163_usio_helpers_pc34_compat.c	Models USIOMAIN.C F1159 as a source-named PC34 no-op boundary for the USIO empty library route; no portable side effect is synthesized.
ReDMCSB	F1160_USIO_04_Empty	NON_APPLICABLE_PLATFORM_BOUNDARY	CSB	src/csb/csb_v1_f1159_f1160_f1161_f1162_f1163_usio_helpers_pc34_compat.c; include/csb_v1_f1159_f1160_f1161_f1162_f1163_usio_helpers_pc34_compat.h; tests/test_csb_v1_f1159_f1160_f1161_f1162_f1163_usio_helpers_pc34_compat.c	Models USIO1.C F1160 as a source-named PC34 no-op boundary for the USIO 04 empty vector; no portable side effect is synthesized.
ReDMCSB	F1161_USIO_05_Empty	NON_APPLICABLE_PLATFORM_BOUNDARY	CSB	src/csb/csb_v1_f1159_f1160_f1161_f1162_f1163_usio_helpers_pc34_compat.c; include/csb_v1_f1159_f1160_f1161_f1162_f1163_usio_helpers_pc34_compat.h; tests/test_csb_v1_f1159_f1160_f1161_f1162_f1163_usio_helpers_pc34_compat.c	Models USIO1.C F1161 as a source-named PC34 no-op boundary for the USIO 05 empty vector; no portable side effect is synthesized.
ReDMCSB	F1162_USIO_06_HidePointer	NON_APPLICABLE_PLATFORM_BOUNDARY	CSB	src/csb/csb_v1_f1159_f1160_f1161_f1162_f1163_usio_helpers_pc34_compat.c; include/csb_v1_f1159_f1160_f1161_f1162_f1163_usio_helpers_pc34_compat.h; tests/test_csb_v1_f1159_f1160_f1161_f1162_f1163_usio_helpers_pc34_compat.c	Models USIO1.C F1162 as a source-named PC34 no-op boundary for Amiga/USIO pointer hiding; no host cursor route is synthesized.
ReDMCSB	F1163_USIO_07_ShowPointer	NON_APPLICABLE_PLATFORM_BOUNDARY	CSB	src/csb/csb_v1_f1159_f1160_f1161_f1162_f1163_usio_helpers_pc34_compat.c; include/csb_v1_f1159_f1160_f1161_f1162_f1163_usio_helpers_pc34_compat.h; tests/test_csb_v1_f1159_f1160_f1161_f1162_f1163_usio_helpers_pc34_compat.c	Models USIO1.C F1163 as a source-named PC34 no-op boundary for Amiga/USIO pointer showing; no host cursor route is synthesized.
ReDMCSB	F1164_USIO_15_GetFirstQueuedUsioDataType	IMPLEMENTED_NARROW	CSB	src/csb/csb_v1_f1164_f1165_f1166_f1167_usio_queue_boundaries_pc34_compat.c; include/csb_v1_f1164_f1165_f1166_f1167_usio_queue_boundaries_pc34_compat.h; tests/test_csb_v1_f1164_f1165_f1166_f1167_usio_queue_boundaries_pc34_compat.c	Models USIO2.C F1164 over the source 11-slot queue boundary: F1175 empty index maps to type 0 and nonempty caller-owned queues expose the first queued UsioType; no host input pump or synthetic queue data is created.
ReDMCSB	F1165_USIO_17_WaitUntilKeyboardOrMouseInput	IMPLEMENTED_NARROW	CSB	src/csb/csb_v1_f1164_f1165_f1166_f1167_usio_queue_boundaries_pc34_compat.c; include/csb_v1_f1164_f1165_f1166_f1167_usio_queue_boundaries_pc34_compat.h; tests/test_csb_v1_f1164_f1165_f1166_f1167_usio_queue_boundaries_pc34_compat.c	Models USIO2.C F1165 as the PC34 no-host-input wait boundary by returning the bounded F1166 extraction verdict instead of spinning or fabricating keyboard/mouse input.
ReDMCSB	F1166_USIO_16_ExtractFirstUsioDataFromQueue	IMPLEMENTED_NARROW	CSB	src/csb/csb_v1_f1164_f1165_f1166_f1167_usio_queue_boundaries_pc34_compat.c; include/csb_v1_f1164_f1165_f1166_f1167_usio_queue_boundaries_pc34_compat.h; tests/test_csb_v1_f1164_f1165_f1166_f1167_usio_queue_boundaries_pc34_compat.c	Models USIO2.C F1166/F1176 queue extraction over caller-owned queue state: empty extraction writes UsioType 0, successful extraction advances and wraps first_index, and no host F1172 input data is synthesized.
ReDMCSB	F1167_USIO_14_GetMouseStatus	IMPLEMENTED_NARROW	CSB	src/csb/csb_v1_f1164_f1165_f1166_f1167_usio_queue_boundaries_pc34_compat.c; include/csb_v1_f1164_f1165_f1166_f1167_usio_queue_boundaries_pc34_compat.h; tests/test_csb_v1_f1164_f1165_f1166_f1167_usio_queue_boundaries_pc34_compat.c	Models USIO2.C F1167 as a PC34 host-mouse boundary: caller-owned host facts may be copied by the bounded compat API, while the source-named no-host boundary preserves output and does not synthesize cursor coordinates or buttons.
ReDMCSB	F1175_GetFirstQueuedUsioDataIndex	IMPLEMENTED_NARROW	CSB	src/csb/csb_v1_f1164_f1165_f1166_f1167_usio_queue_boundaries_pc34_compat.c; include/csb_v1_f1164_f1165_f1166_f1167_usio_queue_boundaries_pc34_compat.h; tests/test_csb_v1_f1164_f1165_f1166_f1167_usio_queue_boundaries_pc34_compat.c	Models USIO2.C F1175 over the 11-slot source ring queue: last+1 equal first is empty, invalid indices fail closed, and no queued input is fabricated.
ReDMCSB	F1176_ExtractFirstUsioDataFromQueue	IMPLEMENTED_NARROW	CSB	src/csb/csb_v1_f1164_f1165_f1166_f1167_usio_queue_boundaries_pc34_compat.c; include/csb_v1_f1164_f1165_f1166_f1167_usio_queue_boundaries_pc34_compat.h; tests/test_csb_v1_f1164_f1165_f1166_f1167_usio_queue_boundaries_pc34_compat.c	Models USIO2.C F1176 over caller-owned queue state: empty extraction writes UsioType 0 and successful extraction copies the first item and wraps first_index.
ReDMCSB	F1168_USIO_18_Empty	NON_APPLICABLE_PLATFORM_BOUNDARY	CSB	src/csb/csb_v1_f1168_f1170_f1171_f1305_f1307_usio_fio1_boundaries_pc34_compat.c; include/csb_v1_f1168_f1170_f1171_f1305_f1307_usio_fio1_boundaries_pc34_compat.h; tests/test_csb_v1_f1168_f1170_f1171_f1305_f1307_usio_fio1_boundaries_pc34_compat.c	Models USIO2.C F1168 as a source-named PC34 no-op boundary for the USIO 18 empty vector; no portable side effect is synthesized.
ReDMCSB	F1170_USIO_03_Expunge	NON_APPLICABLE_PLATFORM_BOUNDARY	CSB	src/csb/csb_v1_f1168_f1170_f1171_f1305_f1307_usio_fio1_boundaries_pc34_compat.c; include/csb_v1_f1168_f1170_f1171_f1305_f1307_usio_fio1_boundaries_pc34_compat.h; tests/test_csb_v1_f1168_f1170_f1171_f1305_f1307_usio_fio1_boundaries_pc34_compat.c	Models USIO2.C F1170 as a source-named PC34 no-op boundary for Amiga USIO library expunge; no host library teardown route is synthesized.
ReDMCSB	F1171_USIO_19_LockDF0	NON_APPLICABLE_PLATFORM_BOUNDARY	CSB	src/csb/csb_v1_f1168_f1170_f1171_f1305_f1307_usio_fio1_boundaries_pc34_compat.c; include/csb_v1_f1168_f1170_f1171_f1305_f1307_usio_fio1_boundaries_pc34_compat.h; tests/test_csb_v1_f1168_f1170_f1171_f1305_f1307_usio_fio1_boundaries_pc34_compat.c	Models USIO2.C F1171 as a source-named PC34 no-op boundary for Amiga DF0: disk locking; no host floppy lock route is synthesized.
ReDMCSB	F1305_OpenFTLLibrary	NON_APPLICABLE_PLATFORM_BOUNDARY	CSB	src/csb/csb_v1_f1168_f1170_f1171_f1305_f1307_usio_fio1_boundaries_pc34_compat.c; include/csb_v1_f1168_f1170_f1171_f1305_f1307_usio_fio1_boundaries_pc34_compat.h; tests/test_csb_v1_f1168_f1170_f1171_f1305_f1307_usio_fio1_boundaries_pc34_compat.c	Models FIO1MAIN.C F1305 as a source-named PC34 no-op boundary for Amiga FTL/FIO1 library open; no host library route is synthesized.
ReDMCSB	F1307_FIO1_03_Expunge	NON_APPLICABLE_PLATFORM_BOUNDARY	CSB	src/csb/csb_v1_f1168_f1170_f1171_f1305_f1307_usio_fio1_boundaries_pc34_compat.c; include/csb_v1_f1168_f1170_f1171_f1305_f1307_usio_fio1_boundaries_pc34_compat.h; tests/test_csb_v1_f1168_f1170_f1171_f1305_f1307_usio_fio1_boundaries_pc34_compat.c	Models FIO1MAIN.C F1307 as a source-named PC34 no-op boundary for Amiga FIO1 library expunge; no host library teardown route is synthesized.
skproject	QUERY_CMDSTR_TEXT	IMPLEMENTED_NARROW	DM2	src/dm2/dm2_v1_hud_panel_routing.c; include/dm2_v1_hud_panel_routing.h; tests/test_dm2_v1_hud_panel_routing.c	Models SKWIN/SkWinCore.cpp:8136 as bounded command-string text receipt over caller-provided GDAT dtText bytes; unterminated or missing text rejects without synthetic command labels.
skproject	DM2_QUERY_CMDSTR_TEXT	IMPLEMENTED_NARROW	DM2	src/dm2/dm2_v1_hud_panel_routing.c; include/dm2_v1_hud_panel_routing.h; tests/test_dm2_v1_hud_panel_routing.c	Models SKULLWIN/c_querydb.cpp:274 alias through the same bounded real-dtText command-string receipt as QUERY_CMDSTR_TEXT.
skproject	TRANSMIT_UI_EVENT	IMPLEMENTED_NARROW	DM2	src/dm2/dm2_v1_hud_panel_routing.c; include/dm2_v1_hud_panel_routing.h; tests/test_dm2_v1_hud_panel_routing.c	Models SKWIN/SkWinCore.cpp:12442 as source-named UI event routing receipt; command-text events must consume a real command-string receipt and cannot fabricate text payloads.
skproject	DM2_TRANSMIT_UI_EVENT	IMPLEMENTED_NARROW	DM2	src/dm2/dm2_v1_hud_panel_routing.c; include/dm2_v1_hud_panel_routing.h; tests/test_dm2_v1_hud_panel_routing.c	Models SKULLWIN/c_input.cpp:180 alias through the same bounded HUD UI-event receipt as TRANSMIT_UI_EVENT.
skproject	UPDATE_RIGHT_PANEL	IMPLEMENTED_NARROW	DM2	src/dm2/dm2_v1_hud_panel_routing.c; include/dm2_v1_hud_panel_routing.h; tests/test_dm2_v1_hud_panel_routing.c	Models SKWIN/SkWinCore.cpp:11283 as bounded right-panel mode selection from transmitted UI events; redraw requests preserve event provenance without synthetic panel content.
skproject	DM2_UPDATE_RIGHT_PANEL	IMPLEMENTED_NARROW	DM2	src/dm2/dm2_v1_hud_panel_routing.c; include/dm2_v1_hud_panel_routing.h; tests/test_dm2_v1_hud_panel_routing.c	Models SKULLWIN/c_gui_draw.cpp:5182 alias through the same bounded right-panel event/update receipt as UPDATE_RIGHT_PANEL.
skproject	IS_ITEM_HAND_ACTIVABLE	IMPLEMENTED_NARROW	DM2	src/dm2/dm2_v1_item_missile_helpers.c; include/dm2_v1_item_missile_helpers.h; tests/test_dm2_v1_item_missile_helpers.c	Models SKWIN/SkWinCore.cpp:8423 as a bounded DBSPEC hand-activation mask receipt over caller-owned item facts; null object or clear mask rejects without synthetic action availability.
skproject	RETRIEVE_ITEM_BONUS	IMPLEMENTED_NARROW	DM2	src/dm2/dm2_v1_item_missile_helpers.c; include/dm2_v1_item_missile_helpers.h; tests/test_dm2_v1_item_missile_helpers.c	Models SKWIN/SkWinCore.cpp:5204 as bounded item-bonus retrieval over caller-owned base/runtime deltas with saturation; missing item facts reject without invented bonuses.
skproject	PROCESS_ITEM_BONUS	IMPLEMENTED_NARROW	DM2	src/dm2/dm2_v1_champion_hud_helpers.c; include/dm2_v1_champion_hud_helpers.h; tests/test_dm2_v1_champion_hud_helpers.c	Models SKWIN/SkWinCore.cpp:5277 as bounded champion/item bonus application and clamp over caller-owned values; missing item/champion facts fail closed.
skproject	QUERY_PLAYER_SKILL_LV	IMPLEMENTED_NARROW	DM2	src/dm2/dm2_v1_champion_hud_helpers.c; include/dm2_v1_champion_hud_helpers.h; tests/test_dm2_v1_champion_hud_helpers.c	Models SKWIN/SkWinCore.cpp:8381 as source-shaped skill-level query over bounded base/temporary skill inputs and thresholds; missing player state rejects.
skproject	REFRESH_PLAYER_STAT_DISP	IMPLEMENTED_NARROW	DM2	src/dm2/dm2_v1_champion_hud_helpers.c; include/dm2_v1_champion_hud_helpers.h; tests/test_dm2_v1_champion_hud_helpers.c	Models SKWIN/SkWinCore.cpp:14573 as bounded stat-display receipt over caller-owned current/max values and bar geometry; zero max rejects and no synthetic HUD pixels are produced.
skproject	GET_MISSILE_REF_OF_MINION	IMPLEMENTED_NARROW	DM2	src/dm2/dm2_v1_item_missile_helpers.c; include/dm2_v1_item_missile_helpers.h; tests/test_dm2_v1_item_missile_helpers.c	Models SKWIN/SkWinCore.cpp:8205 as bounded missile-slot lookup over caller-owned minion missile refs; out-of-range slots reject and null missile refs remain explicit.
